DATE;PRES;IGRO;RAFF;RAIN;TERM;DIRV;RADD;VELV;PV_PRODUCTION;
28/04/2016 04:00;945.1;59.0;2.0;0.0;9.0;115.0;0.0;0.0;0;
28/04/2016 05:00;945.3;57.0;2.5;0.0;7.0;287.0;0.0;1.0;0;
28/04/2016 06:00;945.5;54.0;2.1;0.0;8.0;304.0;0.0;0.0;0;
28/04/2016 07:00;946.2;56.0;3.8;0.0;8.0;345.0;5.0;1.0;170;
28/04/2016 08:00;946.6;44.0;2.5;0.0;8.0;332.0;144.0;1.0;1651;
28/04/2016 09:00;946.6;42.0;3.1;0.0;9.0;78.0;233.0;1.0;4828;
28/04/2016 10:00;946.9;32.0;4.5;0.0;9.0;55.0;637.0;2.0;9484;
28/04/2016 11:00;947.1;39.0;5.6;0.0;10.0;46.0;795.0;2.0;13936;
28/04/2016 12:00;947.3;35.0;6.1;0.0;11.0;69.0;883.0;1.0;16375;
28/04/2016 13:00;947.0;38.0;6.0;0.0;11.0;56.0;979.0;2.0;18643;
28/04/2016 14:00;946.6;49.0;6.3;0.0;12.0;48.0;709.0;2.0;16330;
28/04/2016 15:00;946.6;43.0;6.4;0.0;12.0;69.0;472.0;1.0;17881;
28/04/2016 16:00;946.2;42.0;5.9;0.0;13.0;24.0;819.0;1.0;13445;
28/04/2016 17:00;946.0;43.0;5.3;0.0;13.0;41.0;524.0;2.0;11439;
28/04/2016 18:00;946.2;43.0;5.5;0.0;13.0;54.0;471.0;1.0;5093;
28/04/2016 19:00;946.5;48.0;5.7;0.0;13.0;4.0;206.0;1.0;5445;
28/04/2016 20:00;946.9;53.0;4.7;0.0;13.0;354.0;38.0;2.0;2145;
28/04/2016 21:00;947.7;60.0;4.5;0.0;11.0;341.0;0.0;1.0;163;
28/04/2016 22:00;948.5;60.0;3.1;0.0;11.0;336.0;0.0;1.0;0;
28/04/2016 23:00;949.0;63.0;2.4;0.0;11.0;281.0;0.0;1.0;0;
29/04/2016 00:00;949.1;65.0;2.3;0.0;11.0;299.0;0.0;1.0;0;
29/04/2016 01:00;949.5;69.0;2.4;0.0;11.0;296.0;0.0;1.0;0;
29/04/2016 02:00;949.6;70.0;2.9;0.0;10.0;268.0;0.0;1.0;0;
29/04/2016 03:00;949.7;69.0;2.4;0.0;10.0;114.0;0.0;0.0;0;
29/04/2016 04:00;949.8;75.0;2.4;0.0;9.0;80.0;0.0;0.0;0;
29/04/2016 05:00;949.9;79.0;1.8;0.0;10.0;326.0;0.0;1.0;0;
29/04/2016 06:00;950.1;80.0;1.8;0.0;9.0;288.0;0.0;0.0;0;
29/04/2016 07:00;950.5;77.0;2.6;0.0;9.0;273.0;12.0;1.0;236;
29/04/2016 08:00;951.3;71.0;1.8;0.0;10.0;3.0;111.0;0.0;1544;
29/04/2016 09:00;952.0;60.0;3.1;0.0;9.0;67.0;216.0;1.0;1955;
29/04/2016 10:00;952.4;59.0;3.8;0.0;11.0;23.0;431.0;2.0;3883;
29/04/2016 11:00;952.4;60.0;5.1;0.0;12.0;21.0;370.0;2.0;11715;
29/04/2016 12:00;952.6;53.0;4.8;0.0;12.0;66.0;778.0;1.0;14440;
29/04/2016 13:00;952.3;46.0;4.9;0.0;13.0;108.0;842.0;1.0;8716;
29/04/2016 14:00;952.1;49.0;5.2;0.0;13.0;85.0;303.0;1.0;9427;
29/04/2016 15:00;952.0;50.0;5.6;0.0;13.0;62.0;302.0;2.0;13629;
29/04/2016 16:00;951.9;56.0;5.1;0.0;13.0;14.0;158.0;1.0;3885;
29/04/2016 17:00;951.8;56.0;4.7;0.0;13.0;51.0;84.0;2.0;3004;
29/04/2016 18:00;951.9;54.0;3.9;0.0;13.0;54.0;63.0;1.0;2522;
29/04/2016 19:00;951.9;59.0;3.0;0.0;13.0;73.0;8.0;1.0;1514;
29/04/2016 20:00;952.1;62.0;3.2;0.0;13.0;7.0;0.0;1.0;525;
29/04/2016 21:00;952.5;65.0;3.1;0.0;12.0;347.0;0.0;1.0;69;
29/04/2016 22:00;952.9;72.0;4.2;0.0;11.0;272.0;0.0;2.0;0;
29/04/2016 23:00;952.7;77.0;3.4;0.0;11.0;282.0;0.0;1.0;0;
30/04/2016 00:00;952.6;78.0;1.8;0.0;11.0;316.0;0.0;0.0;0;
30/04/2016 01:00;952.6;80.0;2.6;0.0;11.0;286.0;0.0;1.0;0;
30/04/2016 02:00;952.5;81.0;3.2;0.0;11.0;267.0;0.0;1.0;0;
30/04/2016 03:00;952.4;80.0;2.1;0.0;10.0;281.0;0.0;1.0;0;
30/04/2016 04:00;952.4;82.0;2.6;0.0;10.0;266.0;0.0;1.0;0;
30/04/2016 05:00;952.3;80.0;2.6;0.0;10.0;248.0;0.0;0.0;0;
30/04/2016 06:00;951.9;77.0;1.8;0.0;11.0;234.0;0.0;1.0;0;
30/04/2016 07:00;951.8;76.0;3.3;0.0;10.0;245.0;44.0;1.0;285;
30/04/2016 08:00;951.9;69.0;2.7;0.0;11.0;247.0;109.0;0.0;1559;
30/04/2016 09:00;951.6;68.0;2.2;0.0;12.0;346.0;310.0;1.0;5274;
30/04/2016 10:00;951.6;63.0;3.7;0.0;13.0;21.0;583.0;1.0;9478;
30/04/2016 11:00;951.3;53.0;4.0;0.0;14.0;59.0;640.0;1.0;11975;
30/04/2016 12:00;950.7;50.0;4.9;0.0;14.0;45.0;453.0;2.0;14785;
30/04/2016 13:00;949.7;48.0;4.8;0.0;15.0;49.0;725.0;2.0;12328;
30/04/2016 14:00;949.0;45.0;6.1;0.0;15.0;69.0;760.0;3.0;9918;
30/04/2016 15:00;948.4;51.0;5.0;0.0;15.0;54.0;250.0;2.0;8398;
30/04/2016 16:00;947.9;63.0;6.5;0.0;13.0;46.0;195.0;1.0;3846;
30/04/2016 17:00;947.1;76.0;6.6;0.0;12.0;333.0;281.0;3.0;3126;
30/04/2016 18:00;946.8;75.0;7.1;0.0;12.0;356.0;110.0;2.0;3997;
30/04/2016 19:00;946.8;75.0;5.3;0.0;10.0;76.0;34.0;2.0;1281;
30/04/2016 20:00;946.4;85.0;5.2;0.0;9.0;80.0;23.0;1.0;1420;
30/04/2016 21:00;946.5;88.0;4.3;0.0;8.0;97.0;0.0;2.0;147;
30/04/2016 22:00;946.5;87.0;3.2;0.0;8.0;87.0;0.0;1.0;0;
30/04/2016 23:00;946.3;86.0;3.2;0.0;8.0;351.0;0.0;2.0;0;
01/05/2016 00:00;946.3;86.0;2.8;0.0;8.0;358.0;0.0;1.0;0;
01/05/2016 01:00;946.2;93.0;4.1;0.0;7.0;348.0;0.0;2.0;0;
01/05/2016 02:00;945.7;94.0;5.3;0.0;7.0;20.0;0.0;1.0;0;
01/05/2016 03:00;945.2;95.0;5.4;0.0;6.0;21.0;0.0;2.0;0;
01/05/2016 04:00;945.4;94.0;6.1;0.0;5.0;44.0;0.0;1.0;0;
01/05/2016 05:00;945.1;96.0;3.6;0.0;5.0;108.0;0.0;1.0;0;
01/05/2016 06:00;945.1;97.0;2.9;0.6;4.0;122.0;0.0;1.0;0;
01/05/2016 07:00;945.3;97.0;4.8;0.6;4.0;12.0;0.0;2.0;137;
01/05/2016 08:00;945.7;97.0;3.8;0.2;4.0;26.0;29.0;2.0;603;
01/05/2016 09:00;946.0;97.0;3.1;0.2;4.0;51.0;83.0;1.0;1765;
01/05/2016 10:00;946.5;94.0;2.7;0.2;4.0;183.0;110.0;1.0;3193;
01/05/2016 11:00;947.0;90.0;3.3;0.2;5.0;199.0;163.0;1.0;4189;
01/05/2016 12:00;947.6;90.0;3.2;0.2;5.0;279.0;164.0;1.0;2814;
01/05/2016 13:00;948.1;89.0;3.9;0.2;6.0;350.0;159.0;2.0;2407;
01/05/2016 14:00;948.4;92.0;2.6;1.0;6.0;240.0;105.0;1.0;2199;
01/05/2016 15:00;948.6;93.0;3.8;0.4;6.0;243.0;144.0;1.0;1760;
01/05/2016 16:00;948.6;88.0;3.4;0.2;7.0;252.0;76.0;1.0;2931;
01/05/2016 17:00;948.6;89.0;3.5;0.4;7.0;209.0;63.0;1.0;1790;
01/05/2016 18:00;948.8;92.0;3.5;0.2;7.0;208.0;0.0;1.0;1314;
01/05/2016 19:00;948.8;89.0;2.5;0.0;8.0;211.0;21.0;1.0;2009;
01/05/2016 20:00;948.8;93.0;4.6;0.2;8.0;233.0;0.0;2.0;459;
01/05/2016 21:00;948.6;92.0;7.5;0.0;8.0;228.0;0.0;4.0;94;
01/05/2016 22:00;948.7;90.0;8.0;0.0;8.0;226.0;0.0;3.0;0;
01/05/2016 23:00;948.8;86.0;8.4;0.0;8.0;235.0;0.0;3.0;0;
02/05/2016 00:00;949.0;83.0;8.5;0.0;9.0;230.0;0.0;4.0;0;
02/05/2016 01:00;948.8;74.0;7.7;0.0;10.0;230.0;0.0;2.0;0;
02/05/2016 02:00;948.7;80.0;6.9;0.0;9.0;231.0;0.0;2.0;0;
02/05/2016 03:00;947.7;78.0;8.7;0.0;9.0;225.0;0.0;4.0;0;
02/05/2016 04:00;947.5;77.0;8.5;0.0;9.0;225.0;0.0;4.0;0;
02/05/2016 05:00;947.1;77.0;8.8;0.0;9.0;226.0;0.0;4.0;0;
02/05/2016 06:00;947.0;75.0;8.5;0.0;9.0;232.0;0.0;4.0;0;
02/05/2016 07:00;947.0;73.0;8.6;0.0;9.0;230.0;0.0;3.0;156;
02/05/2016 08:00;947.1;66.0;8.7;0.0;10.0;234.0;170.0;3.0;1506;
02/05/2016 09:00;947.5;60.0;6.8;0.0;11.0;243.0;199.0;2.0;4420;
02/05/2016 10:00;948.0;59.0;3.6;0.0;14.0;356.0;369.0;1.0;7948;
02/05/2016 11:00;948.5;42.0;2.4;0.0;14.0;137.0;473.0;1.0;8504;
02/05/2016 12:00;948.6;45.0;2.7;0.0;14.0;147.0;195.0;1.0;8255;
02/05/2016 13:00;948.5;42.0;2.4;0.0;15.0;212.0;169.0;1.0;6611;
02/05/2016 14:00;948.5;36.0;3.4;0.0;16.0;224.0;201.0;1.0;3981;
02/05/2016 15:00;948.6;34.0;3.7;0.0;16.0;257.0;196.0;0.0;4113;
02/05/2016 16:00;948.6;36.0;1.8;0.0;16.0;113.0;221.0;0.0;5497;
02/05/2016 17:00;948.8;38.0;3.4;0.0;16.0;112.0;208.0;1.0;5876;
02/05/2016 18:00;948.7;36.0;3.2;0.0;16.0;122.0;463.0;1.0;9829;
02/05/2016 19:00;949.0;37.0;3.8;0.0;16.0;106.0;105.0;1.0;4917;
02/05/2016 20:00;949.1;48.0;3.4;0.0;15.0;86.0;32.0;1.0;1507;
02/05/2016 21:00;949.5;61.0;2.1;0.0;15.0;134.0;0.0;0.0;278;
02/05/2016 22:00;949.8;75.0;2.8;0.0;13.0;243.0;0.0;1.0;0;
02/05/2016 23:00;950.2;68.0;4.6;0.0;12.0;255.0;0.0;2.0;0;
03/05/2016 00:00;950.2;67.0;4.3;0.0;11.0;234.0;0.0;2.0;0;
03/05/2016 01:00;949.9;65.0;5.2;0.0;11.0;238.0;0.0;2.0;0;
03/05/2016 02:00;949.7;62.0;5.6;0.0;11.0;233.0;0.0;2.0;0;
03/05/2016 03:00;949.0;60.0;5.9;0.0;12.0;223.0;0.0;2.0;0;
03/05/2016 04:00;949.2;65.0;4.7;0.0;10.0;254.0;0.0;2.0;0;
03/05/2016 05:00;949.0;68.0;5.5;0.0;10.0;230.0;0.0;2.0;0;
03/05/2016 06:00;949.1;66.0;4.8;0.0;10.0;232.0;0.0;2.0;0;
03/05/2016 07:00;949.3;62.0;5.3;0.0;10.0;226.0;68.0;3.0;242;
03/05/2016 08:00;950.2;57.0;5.5;0.0;12.0;235.0;253.0;2.0;1453;
03/05/2016 09:00;950.2;48.0;3.8;0.0;14.0;200.0;456.0;1.0;5024;
03/05/2016 10:00;950.4;35.0;2.5;0.0;18.0;97.0;636.0;1.0;9278;
03/05/2016 11:00;950.4;35.0;4.5;0.0;18.0;73.0;793.0;1.0;12931;
03/05/2016 12:00;950.3;33.0;5.6;0.0;18.0;60.0;898.0;2.0;15802;
03/05/2016 13:00;949.3;34.0;5.4;0.0;19.0;74.0;950.0;1.0;17390;
03/05/2016 14:00;948.7;31.0;5.4;0.0;19.0;77.0;945.0;2.0;17764;
03/05/2016 15:00;948.2;33.0;6.5;0.0;20.0;59.0;873.0;1.0;17180;
03/05/2016 16:00;947.9;29.0;5.6;0.0;20.0;40.0;473.0;1.0;14624;
03/05/2016 17:00;947.6;33.0;4.7;0.0;20.0;31.0;571.0;2.0;14114;
03/05/2016 18:00;947.9;33.0;6.3;0.0;20.0;28.0;428.0;2.0;10731;
03/05/2016 19:00;947.9;36.0;6.5;0.0;20.0;357.0;197.0;2.0;7749;
03/05/2016 20:00;948.1;47.0;4.7;0.0;19.0;19.0;62.0;1.0;3202;
03/05/2016 21:00;948.8;55.0;3.1;0.0;18.0;51.0;0.0;1.0;380;
03/05/2016 22:00;950.3;56.0;4.4;0.0;16.0;55.0;0.0;1.0;0;
03/05/2016 23:00;950.9;56.0;4.7;0.0;14.0;246.0;0.0;1.0;0;
04/05/2016 00:00;950.9;69.0;5.5;0.0;13.0;269.0;0.0;3.0;0;
04/05/2016 01:00;951.3;65.0;5.5;0.0;12.0;246.0;0.0;2.0;0;
04/05/2016 02:00;951.6;58.0;3.3;0.0;12.0;235.0;0.0;1.0;0;
04/05/2016 03:00;952.5;66.0;3.7;0.0;10.0;110.0;0.0;2.0;0;
04/05/2016 04:00;952.9;71.0;4.0;0.0;10.0;242.0;0.0;2.0;0;
04/05/2016 05:00;953.1;71.0;4.4;0.0;10.0;244.0;0.0;2.0;0;
04/05/2016 06:00;953.4;63.0;4.5;0.0;10.0;233.0;0.0;2.0;0;
04/05/2016 07:00;953.6;57.0;6.4;0.0;10.0;229.0;78.0;3.0;230;
04/05/2016 08:00;954.0;51.0;7.1;0.0;11.0;235.0;265.0;2.0;1381;
04/05/2016 09:00;954.0;46.0;5.6;0.0;14.0;245.0;477.0;1.0;4958;
04/05/2016 10:00;953.8;27.0;3.5;0.0;16.0;92.0;663.0;1.0;9416;
04/05/2016 11:00;953.4;26.0;4.1;0.0;16.0;105.0;817.0;2.0;13153;
04/05/2016 12:00;953.1;21.0;4.5;0.0;17.0;62.0;921.0;1.0;15876;
04/05/2016 13:00;952.5;23.0;5.0;0.0;18.0;85.0;979.0;1.0;17316;
04/05/2016 14:00;952.0;22.0;5.7;0.0;19.0;55.0;978.0;2.0;18141;
04/05/2016 15:00;951.8;20.0;6.1;0.0;19.0;39.0;911.0;2.0;17986;
04/05/2016 16:00;951.6;16.0;5.9;0.0;20.0;49.0;803.0;2.0;16926;
04/05/2016 17:00;951.4;23.0;6.0;0.0;20.0;21.0;649.0;2.0;15093;
04/05/2016 18:00;951.3;16.0;5.8;0.0;20.0;43.0;466.0;1.0;11997;
04/05/2016 19:00;951.0;20.0;4.4;0.0;20.0;41.0;262.0;2.0;7900;
04/05/2016 20:00;951.2;21.0;3.5;0.0;19.0;23.0;76.0;2.0;3463;
04/05/2016 21:00;951.5;35.0;3.7;0.0;17.0;8.0;0.0;1.0;356;
04/05/2016 22:00;952.0;47.0;4.2;0.0;15.0;256.0;0.0;2.0;0;
04/05/2016 23:00;952.1;41.0;5.1;0.0;15.0;233.0;0.0;2.0;0;
05/05/2016 00:00;952.1;42.0;4.9;0.0;14.0;232.0;0.0;2.0;0;
05/05/2016 01:00;952.4;43.0;5.1;0.0;13.0;226.0;0.0;2.0;0;
05/05/2016 02:00;952.0;43.0;6.7;0.0;13.0;254.0;0.0;2.0;0;
05/05/2016 03:00;952.4;47.0;4.0;0.0;12.0;221.0;0.0;1.0;0;
05/05/2016 04:00;952.5;51.0;3.1;0.0;12.0;239.0;0.0;1.0;0;
05/05/2016 05:00;953.2;58.0;3.6;0.0;11.0;245.0;0.0;1.0;0;
05/05/2016 06:00;953.8;63.0;3.7;0.0;11.0;214.0;0.0;2.0;0;
05/05/2016 07:00;954.7;64.0;4.4;0.0;11.0;346.0;70.0;1.0;261;
05/05/2016 08:00;955.7;65.0;5.4;0.0;10.0;83.0;182.0;0.0;1336;
05/05/2016 09:00;956.0;70.0;5.1;0.0;11.0;358.0;145.0;2.0;2389;
05/05/2016 10:00;956.4;66.0;5.1;0.0;11.0;341.0;149.0;1.0;6922;
05/05/2016 11:00;956.5;69.0;7.1;0.0;12.0;356.0;197.0;3.0;10486;
05/05/2016 12:00;957.1;70.0;8.8;0.0;12.0;357.0;98.0;4.0;10290;
05/05/2016 13:00;957.5;72.0;8.2;0.0;11.0;23.0;109.0;2.0;4832;
05/05/2016 14:00;957.8;66.0;6.5;0.0;11.0;35.0;132.0;2.0;5009;
05/05/2016 15:00;957.8;61.0;5.0;0.0;11.0;2.0;156.0;1.0;6048;
05/05/2016 16:00;957.4;56.0;3.3;0.0;12.0;316.0;308.0;1.0;5884;
05/05/2016 17:00;956.7;52.0;4.1;0.0;13.0;266.0;446.0;1.0;8368;
05/05/2016 18:00;956.3;52.0;3.7;0.0;13.0;200.0;273.0;1.0;6947;
05/05/2016 19:00;955.6;54.0;3.4;0.0;14.0;183.0;136.0;1.0;6059;
05/05/2016 20:00;955.4;65.0;3.4;0.0;14.0;211.0;71.0;1.0;3102;
05/05/2016 21:00;955.6;75.0;3.4;0.0;13.0;243.0;0.0;2.0;298;
05/05/2016 22:00;955.9;70.0;5.9;0.0;12.0;235.0;0.0;2.0;0;
05/05/2016 23:00;955.9;72.0;5.9;0.0;11.0;234.0;0.0;3.0;0;
06/05/2016 00:00;955.9;71.0;6.1;0.0;10.0;230.0;0.0;2.0;0;
06/05/2016 01:00;956.0;69.0;5.8;0.0;10.0;232.0;0.0;3.0;0;
06/05/2016 02:00;955.9;67.0;5.9;0.0;10.0;232.0;0.0;2.0;0;
06/05/2016 03:00;955.6;66.0;5.5;0.0;10.0;235.0;0.0;2.0;0;
06/05/2016 04:00;955.3;64.0;6.3;0.0;10.0;238.0;0.0;2.0;0;
06/05/2016 05:00;954.8;60.0;6.6;0.0;10.0;233.0;0.0;3.0;0;
06/05/2016 06:00;954.5;60.0;5.9;0.0;10.0;236.0;0.0;3.0;0;
06/05/2016 07:00;954.6;57.0;6.0;0.0;10.0;227.0;30.0;3.0;265;
06/05/2016 08:00;954.5;53.0;5.4;0.0;11.0;233.0;121.0;3.0;2055;
06/05/2016 09:00;954.3;47.0;5.0;0.0;13.0;229.0;387.0;2.0;5884;
06/05/2016 10:00;954.0;44.0;3.9;0.0;16.0;225.0;623.0;1.0;9115;
06/05/2016 11:00;953.7;41.0;3.2;0.0;17.0;227.0;810.0;0.0;12738;
06/05/2016 12:00;953.5;39.0;4.5;0.0;17.0;358.0;225.0;2.0;14496;
06/05/2016 13:00;953.0;37.0;4.9;0.0;17.0;83.0;839.0;1.0;17683;
06/05/2016 14:00;952.5;34.0;6.1;0.0;18.0;31.0;932.0;2.0;17358;
06/05/2016 15:00;952.0;33.0;5.9;0.0;18.0;76.0;800.0;2.0;17620;
06/05/2016 16:00;951.6;37.0;4.9;0.0;18.0;58.0;361.0;1.0;11121;
06/05/2016 17:00;951.0;35.0;4.0;0.0;19.0;42.0;409.0;1.0;9782;
06/05/2016 18:00;950.7;39.0;4.4;0.0;19.0;23.0;227.0;1.0;6142;
06/05/2016 19:00;950.5;40.0;4.7;0.0;18.0;354.0;155.0;2.0;4864;
06/05/2016 20:00;950.3;43.0;4.7;0.0;18.0;350.0;0.0;2.0;1230;
06/05/2016 21:00;950.4;53.0;3.9;0.0;17.0;334.0;0.0;1.0;96;
06/05/2016 22:00;950.8;58.0;2.4;0.0;16.0;221.0;0.0;0.0;0;
06/05/2016 23:00;950.9;58.0;2.2;0.0;16.0;227.0;0.0;1.0;0;
07/05/2016 00:00;950.8;63.0;3.0;0.0;15.0;237.0;0.0;1.0;0;
07/05/2016 01:00;950.9;60.0;3.4;0.0;15.0;235.0;0.0;2.0;0;
07/05/2016 02:00;950.7;59.0;3.8;0.0;14.0;234.0;0.0;2.0;0;
07/05/2016 03:00;950.2;62.0;3.4;0.0;14.0;240.0;0.0;1.0;0;
07/05/2016 04:00;950.1;62.0;2.7;0.0;14.0;234.0;0.0;0.0;0;
07/05/2016 05:00;949.8;65.0;2.2;0.0;14.0;220.0;0.0;1.0;0;
07/05/2016 06:00;949.6;65.0;2.7;0.0;13.0;225.0;0.0;1.0;0;
07/05/2016 07:00;949.5;67.0;3.4;0.0;13.0;232.0;0.0;1.0;221;
07/05/2016 08:00;949.3;55.0;3.0;0.0;14.0;203.0;331.0;0.0;819;
07/05/2016 09:00;949.3;46.0;3.1;0.0;16.0;287.0;472.0;1.0;5016;
07/05/2016 10:00;949.3;43.0;4.1;0.0;17.0;41.0;603.0;2.0;9366;
07/05/2016 11:00;949.2;44.0;4.8;0.0;17.0;37.0;383.0;2.0;11690;
07/05/2016 12:00;949.2;44.0;4.2;0.0;17.0;18.0;615.0;1.0;10654;
07/05/2016 13:00;949.0;48.0;4.9;0.0;16.0;64.0;163.0;1.0;8539;
07/05/2016 14:00;948.8;45.0;3.3;0.0;17.0;107.0;406.0;1.0;6641;
07/05/2016 15:00;948.6;47.0;3.1;0.0;17.0;101.0;175.0;1.0;9026;
07/05/2016 16:00;948.2;50.0;3.1;0.0;16.0;155.0;148.0;1.0;5121;
07/05/2016 17:00;947.9;41.0;2.4;0.0;17.0;54.0;306.0;0.0;4338;
07/05/2016 18:00;947.3;44.0;2.2;0.0;18.0;16.0;353.0;1.0;5972;
07/05/2016 19:00;947.3;47.0;2.3;0.0;18.0;312.0;217.0;0.0;3959;
07/05/2016 20:00;947.4;56.0;2.8;0.0;17.0;190.0;72.0;1.0;3247;
07/05/2016 21:00;947.7;67.0;1.9;0.0;16.0;193.0;0.0;1.0;391;
07/05/2016 22:00;948.1;63.0;3.6;0.0;16.0;235.0;0.0;2.0;0;
07/05/2016 23:00;948.2;67.0;3.7;0.0;14.0;237.0;0.0;1.0;0;
08/05/2016 00:00;948.2;71.0;4.5;0.0;14.0;233.0;0.0;2.0;0;
08/05/2016 01:00;948.4;69.0;4.2;0.0;13.0;239.0;0.0;2.0;0;
08/05/2016 02:00;948.1;67.0;4.1;0.0;13.0;225.0;0.0;1.0;0;
08/05/2016 03:00;948.0;67.0;3.6;0.0;14.0;239.0;0.0;2.0;0;
08/05/2016 04:00;947.9;68.0;4.1;0.0;13.0;244.0;0.0;2.0;0;
08/05/2016 05:00;948.0;69.0;3.4;0.0;13.0;236.0;0.0;1.0;0;
08/05/2016 06:00;947.7;69.0;2.7;0.0;13.0;230.0;0.0;1.0;0;
08/05/2016 07:00;948.1;71.0;2.8;0.0;13.0;244.0;0.0;1.0;195;
08/05/2016 08:00;948.6;72.0;2.8;0.0;13.0;238.0;54.0;1.0;922;
08/05/2016 09:00;948.8;56.0;2.0;0.0;15.0;317.0;299.0;0.0;5334;
08/05/2016 10:00;948.95;54.0;4.2;0.0;16.0;37.0;651.0;2.0;7375;
08/05/2016 11:00;949.1;53.0;6.2;0.0;17.0;14.0;821.0;3.0;13546;
08/05/2016 12:00;949.3;56.0;6.5;0.0;16.0;33.0;346.0;2.0;14488;
08/05/2016 13:00;949.2;61.0;5.3;0.0;16.0;44.0;144.0;2.0;8791;
08/05/2016 14:00;949.1;57.0;5.6;0.0;17.0;17.0;257.0;2.0;8867;
08/05/2016 15:00;949.0;59.0;5.2;0.0;16.0;33.0;198.0;2.0;4382;
08/05/2016 16:00;948.7;62.0;3.5;0.0;17.0;6.0;44.0;1.0;3424;
08/05/2016 17:00;949.0;78.0;5.8;0.0;14.0;11.0;34.0;2.0;640;
08/05/2016 18:00;949.1;83.0;4.3;0.0;14.0;332.0;83.0;2.0;1097;
08/05/2016 19:00;949.1;80.0;4.5;0.0;14.0;294.0;0.0;2.0;1940;
08/05/2016 20:00;949.3;81.0;4.0;0.0;14.0;262.0;0.0;1.0;497;
08/05/2016 21:00;949.9;90.0;1.6;0.0;14.0;115.0;0.0;0.0;90;
08/05/2016 22:00;950.4;96.0;3.2;0.4;13.0;204.0;0.0;1.0;0;
08/05/2016 23:00;950.9;96.0;3.0;1.0;12.0;174.0;0.0;1.0;0;
09/05/2016 00:00;951.0;98.0;2.6;2.4;12.0;93.0;0.0;0.0;0;
09/05/2016 01:00;951.0;99.0;3.5;1.4;11.0;165.0;0.0;1.0;0;
09/05/2016 02:00;951.2;99.0;2.8;1.2;11.0;262.0;0.0;1.0;0;
09/05/2016 03:00;950.9;99.0;3.0;2.4;11.0;282.0;0.0;1.0;0;
09/05/2016 04:00;951.3;99.0;2.3;2.2;10.0;159.0;0.0;0.0;0;
09/05/2016 05:00;951.5;99.0;1.7;1.2;10.0;182.0;0.0;0.0;0;
09/05/2016 06:00;951.4;98.0;2.2;0.6;10.0;214.0;0.0;0.0;0;
09/05/2016 07:00;951.9;98.0;2.0;0.4;10.0;229.0;0.0;1.0;91;
09/05/2016 08:00;952.3;97.0;2.3;0.2;10.0;219.0;0.0;0.0;307;
09/05/2016 09:00;952.6;96.0;2.4;0.2;10.0;353.0;48.0;0.0;1001;
09/05/2016 10:00;952.9;94.0;1.8;0.0;11.0;338.0;144.0;1.0;2072;
09/05/2016 11:00;953.1;85.0;2.3;0.2;11.0;52.0;128.0;1.0;2688;
09/05/2016 12:00;953.8;87.0;3.1;0.0;11.0;18.0;128.0;1.0;3690;
09/05/2016 13:00;953.7;87.0;3.1;0.0;11.0;43.0;312.0;1.0;5924;
09/05/2016 14:00;954.0;82.0;3.4;0.0;12.0;42.0;129.0;1.0;7396;
09/05/2016 15:00;954.1;91.0;2.9;0.8;12.0;19.0;298.0;1.0;4252;
09/05/2016 16:00;954.1;84.0;3.5;0.0;12.0;345.0;224.0;1.0;6145;
09/05/2016 17:00;953.7;86.0;2.9;0.0;13.0;352.0;92.0;1.0;4228;
09/05/2016 18:00;953.7;87.0;2.5;0.0;12.0;317.0;54.0;0.0;1612;
09/05/2016 19:00;953.6;90.0;2.1;0.0;12.0;2.0;0.0;1.0;925;
09/05/2016 20:00;953.65;93.0;1.9;0.4;12.0;319.0;0.0;0.0;339;
09/05/2016 21:00;953.7;98.0;2.9;1.2;11.0;348.0;0.0;1.0;83;
09/05/2016 22:00;954.0;98.0;2.7;0.4;11.0;339.0;0.0;0.0;0;
09/05/2016 23:00;954.1;99.0;1.4;1.6;11.0;326.0;0.0;0.0;0;
10/05/2016 00:00;954.1;99.0;2.0;2.4;11.0;260.0;0.0;0.0;0;
10/05/2016 01:00;953.8;100.0;1.7;2.2;11.0;165.0;0.0;1.0;0;
10/05/2016 02:00;952.6;100.0;1.8;1.6;10.0;144.0;0.0;1.0;0;
10/05/2016 03:00;951.8;100.0;2.0;1.2;10.0;172.0;0.0;1.0;0;
10/05/2016 04:00;951.5;100.0;1.8;2.0;10.0;241.0;0.0;0.0;0;
10/05/2016 05:00;951.2;100.0;2.4;1.8;10.0;288.0;0.0;1.0;0;
10/05/2016 06:00;950.5;100.0;2.3;1.2;10.0;244.0;0.0;1.0;0;
10/05/2016 07:00;950.3;100.0;1.8;0.2;10.0;205.0;0.0;0.0;102;
10/05/2016 08:00;950.5;100.0;2.4;0.4;10.0;213.0;20.0;1.0;381;
10/05/2016 09:00;950.5;98.0;3.3;0.0;10.0;207.0;93.0;2.0;1430;
10/05/2016 10:00;950.5;86.0;3.0;0.0;11.0;194.0;167.0;1.0;3956;
10/05/2016 11:00;950.8;78.0;2.7;0.0;12.0;342.0;237.0;1.0;4755;
10/05/2016 12:00;950.5;76.0;2.7;0.0;13.0;60.0;518.0;1.0;10724;
10/05/2016 13:00;950.2;79.0;4.3;0.0;13.0;81.0;491.0;1.0;12444;
10/05/2016 14:00;950.1;72.0;4.9;0.0;14.0;98.0;831.0;2.0;9776;
